route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
544,FR,7437,MONDELLO            ,0,393,5440
544,FR,7439,MONDELLO            ,0,394,5440
101,FE,744,STAZIONE CENTRALE   ,0,36,1010
544,FR,7440,JOHN LENNON         ,1,394,5441
544,FR,7441,MONDELLO            ,0,394,5440
544,FR,7442,JOHN LENNON         ,1,394,5441
544,FR,7443,MONDELLO            ,0,394,5440
544,FR,7444,MONDELLO            ,0,394,5440
544,FR,7445,MONDELLO            ,0,394,5440
544,FR,7446,MONDELLO            ,0,394,5440
544,FR,7447,JOHN LENNON         ,1,394,5441
544,FR,7448,MONDELLO            ,0,394,5440
544,FR,7449,MONDELLO            ,0,394,5440
101,FE,745,STADIO              ,1,36,1011
544,FR,7450,MONDELLO            ,0,394,5440
544,FR,7451,MONDELLO            ,0,394,5440
544,FR,7453,MONDELLO            ,0,395,5440
544,FR,7454,JOHN LENNON         ,1,395,5441
544,FR,7455,MONDELLO            ,0,395,5440
544,FR,7456,JOHN LENNON         ,1,395,5441
544,FR,7457,MONDELLO            ,0,395,5440
544,FR,7458,MONDELLO            ,0,395,5440
544,FR,7459,MONDELLO            ,0,395,5440
101,FE,746,STAZIONE CENTRALE   ,0,36,1010
544,FR,7460,MONDELLO            ,0,395,5440
544,FR,7461,JOHN LENNON         ,1,395,5441
544,FR,7462,MONDELLO            ,0,395,5440
544,FR,7463,MONDELLO            ,0,395,5440
544,FR,7464,MONDELLO            ,0,395,5440
544,FR,7465,MONDELLO            ,0,395,5440
544,FR,7467,MONDELLO            ,0,396,5440
544,FR,7468,JOHN LENNON         ,1,396,5441
544,FR,7469,MONDELLO            ,0,396,5440
101,FE,747,STADIO              ,1,36,1011
544,FR,7470,JOHN LENNON         ,1,396,5441
544,FR,7471,MONDELLO            ,0,396,5440
544,FR,7472,MONDELLO            ,0,396,5440
544,FR,7473,MONDELLO            ,0,396,5440
544,FR,7474,MONDELLO            ,0,396,5440
544,FR,7475,JOHN LENNON         ,1,396,5441
544,FR,7476,MONDELLO            ,0,396,5440
544,FR,7477,MONDELLO            ,0,396,5440
544,FR,7478,MONDELLO            ,0,396,5440
544,FR,7479,MONDELLO            ,0,396,5440
101,FE,748,STAZIONE CENTRALE   ,0,36,1010
101,FE,749,STADIO              ,1,36,1011
100,FR,75,TOMMASO NATALE      ,0,7,1000
101,FE,750,STAZIONE CENTRALE   ,0,36,1010
101,FE,751,STADIO              ,1,36,1011
101,FE,752,STAZIONE CENTRALE   ,0,36,1010
101,FE,753,STADIO              ,1,36,1011
101,FE,754,STAZIONE CENTRALE   ,0,36,1010
101,FE,755,STADIO              ,1,36,1011
603,FE,7556,MONDELLO            ,0,403,6030
603,FE,7557,MONDELLO            ,0,403,6030
603,FE,7558,MONDELLO            ,0,403,6030
603,FE,7559,MONDELLO            ,0,403,6030
101,FE,756,STAZIONE CENTRALE   ,0,36,1010
603,FE,7560,MONDELLO            ,0,403,6030
603,FE,7561,MONDELLO            ,0,403,6030
603,FE,7562,MONDELLO            ,0,403,6030
603,FE,7563,MONDELLO            ,0,403,6030
603,FE,7564,MONDELLO            ,0,403,6030
603,FE,7565,MONDELLO            ,0,403,6030
603,FE,7566,MONDELLO            ,0,403,6030
603,FE,7567,MONDELLO            ,0,403,6030
603,FE,7569,MONDELLO            ,0,404,6030
101,FE,757,STADIO              ,1,36,1011
603,FE,7570,MONDELLO            ,0,404,6030
603,FE,7571,MONDELLO            ,0,404,6030
603,FE,7572,MONDELLO            ,0,404,6030
603,FE,7573,MONDELLO            ,0,404,6030
603,FE,7574,MONDELLO            ,0,404,6030
603,FE,7575,MONDELLO            ,0,404,6030
603,FE,7576,MONDELLO            ,0,404,6030
603,FE,7577,MONDELLO            ,0,404,6030
603,FE,7578,MONDELLO            ,0,404,6030
603,FE,7579,MONDELLO            ,0,404,6030
101,FE,758,STAZIONE CENTRALE   ,0,36,1010
603,FE,7580,MONDELLO            ,0,404,6030
603,FE,7582,MONDELLO            ,0,405,6030
603,FE,7583,MONDELLO            ,0,405,6030
603,FE,7584,MONDELLO            ,0,405,6030
603,FE,7585,MONDELLO            ,0,405,6030
603,FE,7586,MONDELLO            ,0,405,6030
603,FE,7587,MONDELLO            ,0,405,6030
603,FE,7588,MONDELLO            ,0,405,6030
603,FE,7589,MONDELLO            ,0,405,6030
101,FE,759,STADIO              ,1,36,1011
603,FE,7590,MONDELLO            ,0,405,6030
603,FE,7591,MONDELLO            ,0,405,6030
603,FE,7592,MONDELLO            ,0,405,6030
603,FE,7593,MONDELLO            ,0,405,6030
603,FR,7595,MONDELLO            ,0,406,6030
603,FR,7596,STADIO              ,1,406,6031
603,FR,7597,MONDELLO            ,0,406,6030
603,FR,7598,MONDELLO            ,0,406,6030
603,FR,7599,MONDELLO            ,0,406,6030
101,FE,760,STAZIONE CENTRALE   ,0,36,1010
603,FR,7600,MONDELLO            ,0,406,6030
603,FR,7601,MONDELLO            ,0,406,6030
603,FR,7602,MONDELLO            ,0,406,6030
603,FR,7603,MONDELLO            ,0,406,6030
603,FR,7604,MONDELLO            ,0,406,6030
603,FR,7605,MONDELLO            ,0,406,6030
603,FR,7606,MONDELLO            ,0,406,6030
603,FR,7608,MONDELLO            ,0,407,6030
603,FR,7609,STADIO              ,1,407,6031
101,FE,761,STADIO              ,1,36,1011
603,FR,7610,MONDELLO            ,0,407,6030
603,FR,7611,MONDELLO            ,0,407,6030
603,FR,7612,MONDELLO            ,0,407,6030
603,FR,7613,MONDELLO            ,0,407,6030
603,FR,7614,MONDELLO            ,0,407,6030
603,FR,7615,MONDELLO            ,0,407,6030
603,FR,7616,MONDELLO            ,0,407,6030
603,FR,7617,MONDELLO            ,0,407,6030
603,FR,7618,MONDELLO            ,0,407,6030
603,FR,7619,MONDELLO            ,0,407,6030
603,FR,7621,MONDELLO            ,0,408,6030
603,FR,7622,STADIO              ,1,408,6031
603,FR,7623,MONDELLO            ,0,408,6030
603,FR,7624,STADIO              ,1,408,6031
603,FR,7625,MONDELLO            ,0,408,6030
603,FR,7626,MONDELLO            ,0,408,6030
603,FR,7627,MONDELLO            ,0,408,6030
603,FR,7628,MONDELLO            ,0,408,6030
603,FR,7629,MONDELLO            ,0,408,6030
101,FE,763,STADIO              ,1,37,1011
603,FR,7630,MONDELLO            ,0,408,6030
603,FR,7631,MONDELLO            ,0,408,6030
603,FR,7632,MONDELLO            ,0,408,6030
101,FE,764,STAZIONE CENTRALE   ,0,37,1010
101,FE,765,STADIO              ,1,37,1011
101,FE,766,STAZIONE CENTRALE   ,0,37,1010
101,FE,767,STADIO              ,1,37,1011
101,FE,768,STAZIONE CENTRALE   ,0,37,1010
101,FE,769,STADIO              ,1,37,1011
100,FR,77,TOMMASO NATALE      ,0,8,1000
101,FE,770,STAZIONE CENTRALE   ,0,37,1010
101,FE,771,STADIO              ,1,37,1011
101,FE,772,STAZIONE CENTRALE   ,0,37,1010
606,FE,7722,MONDELLO            ,0,414,6060
606,FE,7723,MONDELLO            ,0,414,6060
606,FE,7724,MONDELLO            ,0,414,6060
606,FE,7725,MONDELLO            ,0,414,6060
606,FE,7726,MONDELLO            ,0,414,6060
606,FE,7727,MONDELLO            ,0,414,6060
606,FE,7728,MONDELLO            ,0,414,6060
606,FE,7729,MONDELLO            ,0,414,6060
101,FE,773,STADIO              ,1,37,1011
606,FE,7730,MONDELLO            ,0,414,6060
606,FE,7731,MONDELLO            ,0,414,6060
606,FE,7732,MONDELLO            ,0,414,6060
606,FE,7733,MONDELLO            ,0,414,6060
606,FE,7734,MONDELLO            ,0,414,6060
606,FE,7735,MONDELLO            ,0,414,6060
606,FE,7736,MONDELLO            ,0,414,6060
606,FE,7737,MONDELLO            ,0,414,6060
606,FE,7738,MONDELLO            ,0,414,6060
101,FE,774,STAZIONE CENTRALE   ,0,37,1010
606,FE,7740,MONDELLO            ,0,415,6060
606,FE,7741,MONDELLO            ,0,415,6060
606,FE,7742,MONDELLO            ,0,415,6060
606,FE,7743,MONDELLO            ,0,415,6060
606,FE,7744,MONDELLO            ,0,415,6060
606,FE,7745,MONDELLO            ,0,415,6060
606,FE,7746,MONDELLO            ,0,415,6060
606,FE,7747,MONDELLO            ,0,415,6060
606,FE,7748,MONDELLO            ,0,415,6060
606,FE,7749,MONDELLO            ,0,415,6060
101,FE,775,STADIO              ,1,37,1011
606,FE,7750,MONDELLO            ,0,415,6060
606,FE,7751,MONDELLO            ,0,415,6060
606,FE,7752,MONDELLO            ,0,415,6060
606,FE,7753,MONDELLO            ,0,415,6060
606,FE,7754,MONDELLO            ,0,415,6060
606,FE,7755,MONDELLO            ,0,415,6060
606,FE,7756,MONDELLO            ,0,415,6060
606,FE,7758,MONDELLO            ,0,416,6060
606,FE,7759,MONDELLO            ,0,416,6060
101,FE,776,STAZIONE CENTRALE   ,0,37,1010
606,FE,7760,MONDELLO            ,0,416,6060
606,FE,7761,MONDELLO            ,0,416,6060
606,FE,7762,MONDELLO            ,0,416,6060
606,FE,7763,MONDELLO            ,0,416,6060
606,FE,7764,MONDELLO            ,0,416,6060
606,FE,7765,MONDELLO            ,0,416,6060
606,FE,7766,MONDELLO            ,0,416,6060
606,FE,7767,MONDELLO            ,0,416,6060
606,FE,7768,MONDELLO            ,0,416,6060
606,FE,7769,MONDELLO            ,0,416,6060
101,FE,777,STADIO              ,1,37,1011
606,FE,7770,MONDELLO            ,0,416,6060
606,FE,7771,MONDELLO            ,0,416,6060
606,FE,7772,MONDELLO            ,0,416,6060
606,FE,7773,MONDELLO            ,0,416,6060
606,FE,7774,MONDELLO            ,0,416,6060
606,FR,7776,MONDELLO            ,0,417,6060
606,FR,7777,STADIO              ,1,417,6061
606,FR,7778,MONDELLO            ,0,417,6060
606,FR,7779,STADIO              ,1,417,6061
101,FE,778,STAZIONE CENTRALE   ,0,37,1010
606,FR,7780,MONDELLO            ,0,417,6060
606,FR,7781,MONDELLO            ,0,417,6060
606,FR,7782,MONDELLO            ,0,417,6060
606,FR,7783,MONDELLO            ,0,417,6060
606,FR,7784,MONDELLO            ,0,417,6060
606,FR,7785,MONDELLO            ,0,417,6060
606,FR,7786,MONDELLO            ,0,417,6060
606,FR,7787,MONDELLO            ,0,417,6060
606,FR,7788,MONDELLO            ,0,417,6060
606,FR,7789,MONDELLO            ,0,417,6060
101,FE,779,STADIO              ,1,37,1011
606,FR,7790,MONDELLO            ,0,417,6060
606,FR,7791,MONDELLO            ,0,417,6060
606,FR,7792,MONDELLO            ,0,417,6060
606,FR,7793,MONDELLO            ,0,417,6060
606,FR,7795,STADIO              ,1,418,6061
606,FR,7796,MONDELLO            ,0,418,6060
606,FR,7797,STADIO              ,1,418,6061
606,FR,7798,MONDELLO            ,0,418,6060
606,FR,7799,STADIO              ,1,418,6061
100,FR,78,TOMMASO NATALE      ,0,8,1000
101,FE,780,STAZIONE CENTRALE   ,0,37,1010
606,FR,7800,MONDELLO            ,0,418,6060
606,FR,7801,MONDELLO            ,0,418,6060
606,FR,7802,MONDELLO            ,0,418,6060
606,FR,7803,MONDELLO            ,0,418,6060
606,FR,7804,MONDELLO            ,0,418,6060
606,FR,7805,MONDELLO            ,0,418,6060
606,FR,7806,MONDELLO            ,0,418,6060
606,FR,7807,MONDELLO            ,0,418,6060
606,FR,7808,MONDELLO            ,0,418,6060
606,FR,7809,MONDELLO            ,0,418,6060
101,FE,781,STADIO              ,1,37,1011
606,FR,7810,MONDELLO            ,0,418,6060
606,FR,7811,MONDELLO            ,0,418,6060
606,FR,7812,MONDELLO            ,0,418,6060
606,FR,7813,MONDELLO            ,0,418,6060
606,FR,7815,MONDELLO            ,0,419,6060
606,FR,7816,STADIO              ,1,419,6061
606,FR,7817,MONDELLO            ,0,419,6060
606,FR,7818,MONDELLO            ,0,419,6060
606,FR,7819,MONDELLO            ,0,419,6060
101,FE,782,STAZIONE CENTRALE   ,0,37,1010
606,FR,7820,MONDELLO            ,0,419,6060
606,FR,7821,MONDELLO            ,0,419,6060
606,FR,7822,MONDELLO            ,0,419,6060
606,FR,7823,MONDELLO            ,0,419,6060
606,FR,7824,MONDELLO            ,0,419,6060
606,FR,7825,MONDELLO            ,0,419,6060
606,FR,7826,MONDELLO            ,0,419,6060
606,FR,7827,MONDELLO            ,0,419,6060
606,FR,7828,MONDELLO            ,0,419,6060
606,FR,7829,MONDELLO            ,0,419,6060
101,FE,783,STADIO              ,1,37,1011
606,FR,7830,MONDELLO            ,0,419,6060
606,FR,7831,MONDELLO            ,0,419,6060
101,FE,784,STAZIONE CENTRALE   ,0,37,1010
101,FE,785,STADIO              ,1,37,1011
101,FE,786,STAZIONE CENTRALE   ,0,37,1010
101,FE,788,STAZIONE CENTRALE   ,0,38,1010
101,FE,789,STADIO              ,1,38,1011
100,FR,79,TOMMASO NATALE      ,0,8,1000
101,FE,790,STAZIONE CENTRALE   ,0,38,1010
101,FE,791,STADIO              ,1,38,1011
101,FE,792,STAZIONE CENTRALE   ,0,38,1010
614,FE,7927,PARTANNA - MONDELLO ,0,428,6140
614,FE,7928,PARTANNA - MONDELLO ,0,428,6140
614,FE,7929,PARTANNA - MONDELLO ,0,428,6140
101,FE,793,STADIO              ,1,38,1011
614,FE,7930,PARTANNA - MONDELLO ,0,428,6140
614,FE,7931,PARTANNA - MONDELLO ,0,428,6140
614,FE,7932,PARTANNA - MONDELLO ,0,428,6140
614,FE,7933,PARTANNA - MONDELLO ,0,428,6140
614,FE,7934,PARTANNA - MONDELLO ,0,428,6140
614,FE,7935,PARTANNA - MONDELLO ,0,428,6140
614,FE,7936,PARTANNA - MONDELLO ,0,428,6140
614,FE,7937,PARTANNA - MONDELLO ,0,428,6140
614,FE,7938,PARTANNA - MONDELLO ,0,428,6140
101,FE,794,STAZIONE CENTRALE   ,0,38,1010
614,FE,7940,PARTANNA - MONDELLO ,0,429,6140
614,FE,7941,PARTANNA - MONDELLO ,0,429,6140
614,FE,7942,PARTANNA - MONDELLO ,0,429,6140
614,FE,7943,PARTANNA - MONDELLO ,0,429,6140
614,FE,7944,PARTANNA - MONDELLO ,0,429,6140
614,FE,7945,PARTANNA - MONDELLO ,0,429,6140
614,FE,7946,PARTANNA - MONDELLO ,0,429,6140
614,FE,7947,PARTANNA - MONDELLO ,0,429,6140
614,FE,7948,PARTANNA - MONDELLO ,0,429,6140
614,FE,7949,PARTANNA - MONDELLO ,0,429,6140
101,FE,795,STADIO              ,1,38,1011
614,FE,7950,PARTANNA - MONDELLO ,0,429,6140
614,FE,7951,PARTANNA - MONDELLO ,0,429,6140
614,FE,7953,PARTANNA - MONDELLO ,0,430,6140
614,FE,7954,PARTANNA - MONDELLO ,0,430,6140
614,FE,7955,PARTANNA - MONDELLO ,0,430,6140
614,FE,7956,PARTANNA - MONDELLO ,0,430,6140
614,FE,7957,PARTANNA - MONDELLO ,0,430,6140
614,FE,7958,PARTANNA - MONDELLO ,0,430,6140
614,FE,7959,PARTANNA - MONDELLO ,0,430,6140
101,FE,796,STAZIONE CENTRALE   ,0,38,1010
614,FE,7960,PARTANNA - MONDELLO ,0,430,6140
614,FE,7961,PARTANNA - MONDELLO ,0,430,6140
614,FE,7962,PARTANNA - MONDELLO ,0,430,6140
614,FE,7963,PARTANNA - MONDELLO ,0,430,6140
614,FE,7964,PARTANNA - MONDELLO ,0,430,6140
614,FE,7966,PARTANNA - MONDELLO ,0,431,6140
614,FE,7967,PARTANNA - MONDELLO ,0,431,6140
614,FE,7968,PARTANNA - MONDELLO ,0,431,6140
614,FE,7969,PARTANNA - MONDELLO ,0,431,6140
101,FE,797,STADIO              ,1,38,1011
614,FE,7970,PARTANNA - MONDELLO ,0,431,6140
614,FE,7971,PARTANNA - MONDELLO ,0,431,6140
614,FE,7972,PARTANNA - MONDELLO ,0,431,6140
614,FE,7973,PARTANNA - MONDELLO ,0,431,6140
614,FE,7974,PARTANNA - MONDELLO ,0,431,6140
614,FE,7975,PARTANNA - MONDELLO ,0,431,6140
614,FE,7976,PARTANNA - MONDELLO ,0,431,6140
614,FE,7977,PARTANNA - MONDELLO ,0,431,6140
614,FR,7979,PARTANNA - MONDELLO ,0,432,6140
101,FE,798,STAZIONE CENTRALE   ,0,38,1010
614,FR,7980,PARTANNA - MONDELLO ,0,432,6140
614,FR,7981,PARTANNA - MONDELLO ,0,432,6140
614,FR,7982,PARTANNA - MONDELLO ,0,432,6140
614,FR,7983,PARTANNA - MONDELLO ,0,432,6140
614,FR,7984,PARTANNA - MONDELLO ,0,432,6140
614,FR,7985,PARTANNA - MONDELLO ,0,432,6140
614,FR,7986,PARTANNA - MONDELLO ,0,432,6140
614,FR,7987,PARTANNA - MONDELLO ,0,432,6140
614,FR,7988,PARTANNA - MONDELLO ,0,432,6140
101,FE,799,STADIO              ,1,38,1011
614,FR,7990,PARTANNA - MONDELLO ,0,433,6140
614,FR,7991,PARTANNA - MONDELLO ,0,433,6140
614,FR,7992,PARTANNA - MONDELLO ,0,433,6140
614,FR,7993,PARTANNA - MONDELLO ,0,433,6140
614,FR,7994,PARTANNA - MONDELLO ,0,433,6140
614,FR,7995,PARTANNA - MONDELLO ,0,433,6140
614,FR,7996,PARTANNA - MONDELLO ,0,433,6140
614,FR,7997,PARTANNA - MONDELLO ,0,433,6140
614,FR,7998,PARTANNA - MONDELLO ,0,433,6140
614,FR,7999,PARTANNA - MONDELLO ,0,433,6140
100,FR,80,TOMMASO NATALE      ,0,8,1000
101,FE,800,STAZIONE CENTRALE   ,0,38,1010
614,FR,8001,PARTANNA - MONDELLO ,0,434,6140
614,FR,8002,PARTANNA - MONDELLO ,0,434,6140
614,FR,8003,PARTANNA - MONDELLO ,0,434,6140
614,FR,8004,PARTANNA - MONDELLO ,0,434,6140
614,FR,8005,PARTANNA - MONDELLO ,0,434,6140
614,FR,8006,PARTANNA - MONDELLO ,0,434,6140
614,FR,8007,PARTANNA - MONDELLO ,0,434,6140
614,FR,8008,PARTANNA - MONDELLO ,0,434,6140
614,FR,8009,PARTANNA - MONDELLO ,0,434,6140
101,FE,801,STADIO              ,1,38,1011
614,FR,8010,PARTANNA - MONDELLO ,0,434,6140
614,FR,8012,PARTANNA - MONDELLO ,0,435,6140
614,FR,8013,PARTANNA - MONDELLO ,0,435,6140
614,FR,8014,PARTANNA - MONDELLO ,0,435,6140
614,FR,8015,PARTANNA - MONDELLO ,0,435,6140
614,FR,8016,PARTANNA - MONDELLO ,0,435,6140
614,FR,8017,PARTANNA - MONDELLO ,0,435,6140
614,FR,8018,PARTANNA - MONDELLO ,0,435,6140
614,FR,8019,PARTANNA - MONDELLO ,0,435,6140
101,FE,802,STAZIONE CENTRALE   ,0,38,1010
614,FR,8020,PARTANNA - MONDELLO ,0,435,6140
614,FR,8021,PARTANNA - MONDELLO ,0,435,6140
614,FR,8023,PARTANNA - MONDELLO ,0,436,6140
614,FR,8024,PARTANNA - MONDELLO ,0,436,6140
614,FR,8025,PARTANNA - MONDELLO ,0,436,6140
614,FR,8026,PARTANNA - MONDELLO ,0,436,6140
614,FR,8027,PARTANNA - MONDELLO ,0,436,6140
614,FR,8028,PARTANNA - MONDELLO ,0,436,6140
614,FR,8029,PARTANNA - MONDELLO ,0,436,6140
101,FE,803,STADIO              ,1,38,1011
614,FR,8030,PARTANNA - MONDELLO ,0,436,6140
614,FR,8031,PARTANNA - MONDELLO ,0,436,6140
614,FR,8032,PARTANNA - MONDELLO ,0,436,6140
101,FE,804,STAZIONE CENTRALE   ,0,38,1010
101,FE,805,STADIO              ,1,38,1011
101,FE,806,STAZIONE CENTRALE   ,0,38,1010
101,FE,807,STADIO              ,1,38,1011
101,FE,808,STAZIONE CENTRALE   ,0,38,1010
101,FE,809,STADIO              ,1,38,1011
101,FE,810,STAZIONE CENTRALE   ,0,38,1010
101,FE,811,STADIO              ,1,38,1011
616,FE,8115,BARCARELLO          ,0,443,6160
616,FE,8116,BARCARELLO          ,0,443,6160
616,FE,8117,BARCARELLO          ,0,443,6160
616,FE,8118,BARCARELLO          ,0,443,6160
616,FE,8119,BARCARELLO          ,0,443,6160
101,FE,812,STAZIONE CENTRALE   ,0,38,1010
616,FE,8120,BARCARELLO          ,0,443,6160
616,FE,8121,BARCARELLO          ,0,443,6160
616,FE,8122,BARCARELLO          ,0,443,6160
616,FE,8123,BARCARELLO          ,0,443,6160
616,FE,8124,BARCARELLO          ,0,443,6160
616,FE,8125,BARCARELLO          ,0,443,6160
616,FE,8126,BARCARELLO          ,0,443,6160
616,FE,8128,BARCARELLO          ,0,444,6160
616,FE,8129,BARCARELLO          ,0,444,6160
101,FE,813,STADIO              ,1,38,1011
616,FE,8130,BARCARELLO          ,0,444,6160
616,FE,8131,BARCARELLO          ,0,444,6160
616,FE,8132,BARCARELLO          ,0,444,6160
616,FE,8133,BARCARELLO          ,0,444,6160
616,FE,8134,BARCARELLO          ,0,444,6160
616,FE,8135,BARCARELLO          ,0,444,6160
616,FE,8136,BARCARELLO          ,0,444,6160
616,FE,8137,BARCARELLO          ,0,444,6160
616,FE,8138,BARCARELLO          ,0,444,6160
616,FE,8139,BARCARELLO          ,0,444,6160
616,FR,8141,STADIO              ,1,445,6161
616,FR,8142,BARCARELLO          ,0,445,6160
616,FR,8143,BARCARELLO          ,0,445,6160
616,FR,8144,BARCARELLO          ,0,445,6160
616,FR,8145,BARCARELLO          ,0,445,6160
616,FR,8146,BARCARELLO          ,0,445,6160
616,FR,8147,BARCARELLO          ,0,445,6160
616,FR,8148,BARCARELLO          ,0,445,6160
616,FR,8149,BARCARELLO          ,0,445,6160
101,FE,815,STAZIONE CENTRALE   ,0,39,1010
616,FR,8150,BARCARELLO          ,0,445,6160
616,FR,8151,BARCARELLO          ,0,445,6160
616,FR,8152,BARCARELLO          ,0,445,6160
616,FR,8154,STADIO              ,1,446,6161
616,FR,8155,BARCARELLO          ,0,446,6160
616,FR,8156,STADIO              ,1,446,6161
616,FR,8157,BARCARELLO          ,0,446,6160
616,FR,8158,BARCARELLO          ,0,446,6160
616,FR,8159,BARCARELLO          ,0,446,6160
101,FE,816,STADIO              ,1,39,1011
616,FR,8160,BARCARELLO          ,0,446,6160
616,FR,8161,BARCARELLO          ,0,446,6160
616,FR,8162,BARCARELLO          ,0,446,6160
616,FR,8163,BARCARELLO          ,0,446,6160
616,FR,8164,BARCARELLO          ,0,446,6160
616,FR,8165,BARCARELLO          ,0,446,6160
616,FR,8166,BARCARELLO          ,0,446,6160
616,FR,8168,BARCARELLO          ,0,447,6160
616,FR,8169,STADIO              ,1,447,6161
101,FE,817,STAZIONE CENTRALE   ,0,39,1010
616,FR,8170,BARCARELLO          ,0,447,6160
616,FR,8171,STADIO              ,1,447,6161
616,FR,8172,BARCARELLO          ,0,447,6160
616,FR,8173,BARCARELLO          ,0,447,6160
616,FR,8174,BARCARELLO          ,0,447,6160
616,FR,8175,BARCARELLO          ,0,447,6160
616,FR,8176,BARCARELLO          ,0,447,6160
616,FR,8177,BARCARELLO          ,0,447,6160
616,FR,8178,BARCARELLO          ,0,447,6160
616,FR,8179,BARCARELLO          ,0,447,6160
101,FE,818,STADIO              ,1,39,1011
616,FR,8180,BARCARELLO          ,0,447,6160
616,FR,8181,BARCARELLO          ,0,447,6160
616,FR,8183,BARCARELLO          ,0,448,6160
616,FR,8184,STADIO              ,1,448,6161
616,FR,8185,BARCARELLO          ,0,448,6160
616,FR,8186,BARCARELLO          ,0,448,6160
616,FR,8187,BARCARELLO          ,0,448,6160
616,FR,8188,BARCARELLO          ,0,448,6160
616,FR,8189,BARCARELLO          ,0,448,6160
101,FE,819,STAZIONE CENTRALE   ,0,39,1010
616,FR,8190,BARCARELLO          ,0,448,6160
616,FR,8191,BARCARELLO          ,0,448,6160
616,FR,8192,BARCARELLO          ,0,448,6160
616,FR,8193,BARCARELLO          ,0,448,6160
616,FR,8194,BARCARELLO          ,0,448,6160
616,FR,8195,BARCARELLO          ,0,448,6160
100,FR,82,TOMMASO NATALE      ,0,9,1000
101,FE,820,STADIO              ,1,39,1011
101,FE,821,STAZIONE CENTRALE   ,0,39,1010
101,FE,822,STADIO              ,1,39,1011
101,FE,823,STAZIONE CENTRALE   ,0,39,1010
101,FE,824,STADIO              ,1,39,1011
101,FE,825,STAZIONE CENTRALE   ,0,39,1010
101,FE,826,STADIO              ,1,39,1011
101,FE,827,STAZIONE CENTRALE   ,0,39,1010
101,FE,828,STADIO              ,1,39,1011
619,FE,8282,SAN FILIPPO NERI    ,0,454,6190
619,FE,8283,SAN FILIPPO NERI    ,0,454,6190
619,FE,8284,SAN FILIPPO NERI    ,0,454,6190
619,FE,8285,SAN FILIPPO NERI    ,0,454,6190
619,FE,8286,SAN FILIPPO NERI    ,0,454,6190
619,FE,8287,SAN FILIPPO NERI    ,0,454,6190
619,FE,8288,SAN FILIPPO NERI    ,0,454,6190
619,FE,8289,SAN FILIPPO NERI    ,0,454,6190
101,FE,829,STAZIONE CENTRALE   ,0,39,1010
619,FE,8290,SAN FILIPPO NERI    ,0,454,6190
619,FE,8291,SAN FILIPPO NERI    ,0,454,6190
619,FE,8292,SAN FILIPPO NERI    ,0,454,6190
619,FE,8293,SAN FILIPPO NERI    ,0,454,6190
619,FE,8294,SAN FILIPPO NERI    ,0,454,6190
619,FE,8295,SAN FILIPPO NERI    ,0,454,6190
619,FE,8296,SAN FILIPPO NERI    ,0,454,6190
619,FE,8297,SAN FILIPPO NERI    ,0,454,6190
619,FE,8299,SAN FILIPPO NERI    ,0,455,6190
100,FR,83,TOMMASO NATALE      ,0,9,1000
101,FE,830,STADIO              ,1,39,1011
619,FE,8300,SAN FILIPPO NERI    ,0,455,6190
619,FE,8301,SAN FILIPPO NERI    ,0,455,6190
619,FE,8302,SAN FILIPPO NERI    ,0,455,6190
619,FE,8303,SAN FILIPPO NERI    ,0,455,6190
619,FE,8304,SAN FILIPPO NERI    ,0,455,6190
619,FE,8305,SAN FILIPPO NERI    ,0,455,6190
619,FE,8306,SAN FILIPPO NERI    ,0,455,6190
619,FE,8307,SAN FILIPPO NERI    ,0,455,6190
619,FE,8308,SAN FILIPPO NERI    ,0,455,6190
619,FE,8309,SAN FILIPPO NERI    ,0,455,6190
101,FE,831,STAZIONE CENTRALE   ,0,39,1010
619,FE,8310,SAN FILIPPO NERI    ,0,455,6190
619,FE,8311,SAN FILIPPO NERI    ,0,455,6190
619,FE,8312,SAN FILIPPO NERI    ,0,455,6190
619,FE,8313,SAN FILIPPO NERI    ,0,455,6190
619,FE,8314,SAN FILIPPO NERI    ,0,455,6190
619,FE,8316,SAN FILIPPO NERI    ,0,456,6190
619,FE,8317,SAN FILIPPO NERI    ,0,456,6190
619,FE,8318,SAN FILIPPO NERI    ,0,456,6190
619,FE,8319,SAN FILIPPO NERI    ,0,456,6190
101,FE,832,STADIO              ,1,39,1011
619,FE,8320,SAN FILIPPO NERI    ,0,456,6190
619,FE,8321,SAN FILIPPO NERI    ,0,456,6190
619,FE,8322,SAN FILIPPO NERI    ,0,456,6190
619,FE,8323,SAN FILIPPO NERI    ,0,456,6190
619,FE,8324,SAN FILIPPO NERI    ,0,456,6190
619,FE,8325,SAN FILIPPO NERI    ,0,456,6190
619,FE,8326,SAN FILIPPO NERI    ,0,456,6190
619,FE,8327,SAN FILIPPO NERI    ,0,456,6190
619,FE,8328,SAN FILIPPO NERI    ,0,456,6190
619,FE,8329,SAN FILIPPO NERI    ,0,456,6190
101,FE,833,STAZIONE CENTRALE   ,0,39,1010
619,FE,8330,SAN FILIPPO NERI    ,0,456,6190
619,FE,8331,SAN FILIPPO NERI    ,0,456,6190
619,FR,8333,STADIO              ,1,457,6191
619,FR,8334,SAN FILIPPO NERI    ,0,457,6190
619,FR,8335,SAN FILIPPO NERI    ,0,457,6190
619,FR,8336,SAN FILIPPO NERI    ,0,457,6190
